timestamp,event,placement,COP_x,COP_y,total_pressure
2024-04-12 14:44:11.200000+02:00,Tug_Event.start,,,,39857.0
2024-04-12 14:44:11.300000+02:00,Tug_Event.stand,,13,154,40005.0
2024-04-12 14:44:12.800000+02:00,Tug_Event.walk1,,19,150,29125.0
2024-04-12 14:44:12.900000+02:00,Tug_Event.double_stance,,16,140,45304.0
2024-04-12 14:44:13+02:00,Tug_Event.double_stance,,11,129,29610.0
2024-04-12 14:44:13.100000+02:00,Tug_Event.foot,Placement.right,10,126,27570.0
2024-04-12 14:44:13.200000+02:00,Tug_Event.foot,Placement.right,10,126,27570.0
2024-04-12 14:44:13.300000+02:00,Tug_Event.foot,Placement.right,10,124,29645.0
2024-04-12 14:44:13.400000+02:00,Tug_Event.foot,Placement.right,9,122,29959.0
2024-04-12 14:44:13.500000+02:00,Tug_Event.foot,Placement.right,9,122,31097.0
2024-04-12 14:44:13.600000+02:00,Tug_Event.double_stance,,10,120,32857.0
2024-04-12 14:44:13.700000+02:00,Tug_Event.double_stance,,12,111,46794.0
2024-04-12 14:44:13.800000+02:00,Tug_Event.double_stance,,15,103,43882.0
2024-04-12 14:44:13.900000+02:00,Tug_Event.double_stance,,17,95,32163.0
2024-04-12 14:44:14+02:00,Tug_Event.foot,Placement.left,17,94,32704.0
2024-04-12 14:44:14.100000+02:00,Tug_Event.foot,Placement.left,17,94,32704.0
2024-04-12 14:44:14.200000+02:00,Tug_Event.foot,Placement.left,17,93,35977.0
2024-04-12 14:44:14.300000+02:00,Tug_Event.foot,Placement.left,17,92,36786.0
2024-04-12 14:44:14.400000+02:00,Tug_Event.double_stance,,15,82,59038.0
2024-04-12 14:44:14.500000+02:00,Tug_Event.double_stance,,13,78,56049.0
2024-04-12 14:44:14.600000+02:00,Tug_Event.double_stance,,12,72,42608.0
2024-04-12 14:44:14.700000+02:00,Tug_Event.foot,Placement.right,10,67,30508.0
2024-04-12 14:44:14.800000+02:00,Tug_Event.foot,Placement.right,10,65,32582.0
2024-04-12 14:44:14.900000+02:00,Tug_Event.foot,Placement.right,10,64,35054.0
2024-04-12 14:44:15+02:00,Tug_Event.foot,Placement.right,10,63,35069.0
2024-04-12 14:44:15.100000+02:00,Tug_Event.foot,Placement.right,10,62,35036.0
2024-04-12 14:44:15.200000+02:00,Tug_Event.double_stance,,12,52,50123.0
2024-04-12 14:44:15.300000+02:00,Tug_Event.double_stance,,13,47,43978.0
2024-04-12 14:44:15.400000+02:00,Tug_Event.double_stance,,15,37,25514.0
2024-04-12 14:44:15.500000+02:00,Tug_Event.double_stance,,15,37,25514.0
2024-04-12 14:44:15.600000+02:00,Tug_Event.foot,Placement.left,16,34,24337.0
2024-04-12 14:44:15.700000+02:00,Tug_Event.foot,Placement.left,16,32,26995.0
2024-04-12 14:44:15.800000+02:00,Tug_Event.foot,Placement.left,16,30,29637.0
2024-04-12 14:44:15.900000+02:00,Tug_Event.foot,Placement.left,16,30,31752.0
2024-04-12 14:44:16+02:00,Tug_Event.double_stance,,13,22,49538.0
2024-04-12 14:44:16.100000+02:00,Tug_Event.double_stance,,13,20,45510.0
2024-04-12 14:44:16.200000+02:00,Tug_Event.double_stance,,13,20,45510.0
2024-04-12 14:44:16.300000+02:00,Tug_Event.turn1,,12,14,38851.0
2024-04-12 14:44:18.300000+02:00,Tug_Event.walk2,,15,22,45028.0
2024-04-12 14:44:18.400000+02:00,Tug_Event.double_stance,,11,33,28252.0
2024-04-12 14:44:18.500000+02:00,Tug_Event.double_stance,,11,35,28771.0
2024-04-12 14:44:18.600000+02:00,Tug_Event.double_stance,,10,36,27256.0
2024-04-12 14:44:18.700000+02:00,Tug_Event.foot,Placement.left,10,37,27672.0
2024-04-12 14:44:18.800000+02:00,Tug_Event.foot,Placement.left,10,37,28932.0
2024-04-12 14:44:18.900000+02:00,Tug_Event.double_stance,,12,47,44711.0
2024-04-12 14:44:19+02:00,Tug_Event.double_stance,,12,47,44711.0
2024-04-12 14:44:19.100000+02:00,Tug_Event.double_stance,,14,59,31697.0
2024-04-12 14:44:19.200000+02:00,Tug_Event.foot,Placement.right,15,64,29141.0
2024-04-12 14:44:19.300000+02:00,Tug_Event.foot,Placement.right,15,66,29484.0
2024-04-12 14:44:19.400000+02:00,Tug_Event.foot,Placement.right,15,68,31779.0
2024-04-12 14:44:19.500000+02:00,Tug_Event.foot,Placement.right,15,69,32730.0
2024-04-12 14:44:19.600000+02:00,Tug_Event.double_stance,,14,74,39667.0
2024-04-12 14:44:19.700000+02:00,Tug_Event.double_stance,,11,84,44517.0
2024-04-12 14:44:19.800000+02:00,Tug_Event.double_stance,,10,85,47866.0
2024-04-12 14:44:19.900000+02:00,Tug_Event.foot,Placement.left,8,93,32485.0
2024-04-12 14:44:20+02:00,Tug_Event.foot,Placement.left,7,95,28030.0
2024-04-12 14:44:20.100000+02:00,Tug_Event.foot,Placement.left,7,95,28030.0
2024-04-12 14:44:20.200000+02:00,Tug_Event.foot,Placement.left,7,97,29128.0
2024-04-12 14:44:20.300000+02:00,Tug_Event.foot,Placement.left,7,98,30535.0
2024-04-12 14:44:20.400000+02:00,Tug_Event.double_stance,,9,107,43376.0
2024-04-12 14:44:20.500000+02:00,Tug_Event.double_stance,,10,114,39582.0
2024-04-12 14:44:20.600000+02:00,Tug_Event.double_stance,,12,123,27106.0
2024-04-12 14:44:20.700000+02:00,Tug_Event.foot,Placement.left,12,125,29107.0
2024-04-12 14:44:20.800000+02:00,Tug_Event.foot,Placement.left,12,126,30902.0
2024-04-12 14:44:20.900000+02:00,Tug_Event.foot,Placement.left,12,126,30902.0
2024-04-12 14:44:21+02:00,Tug_Event.foot,Placement.left,13,129,28730.0
2024-04-12 14:44:21.100000+02:00,Tug_Event.double_stance,,11,136,40418.0
2024-04-12 14:44:21.200000+02:00,Tug_Event.turn2,,10,141,39005.0
2024-04-12 14:44:23.800000+02:00,Tug_Event.sit,,12,157,26095.0
2024-04-12 14:44:23.900000+02:00,Tug_Event.end,,,,
